__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2]
1778751880.835720,-0.006424691,0.008144464,-0.000242962,0.000014743,0.000014740,0.003285992,1.000000000,1.019139409,-0.000499985,-2.500514269,0.011480448,0.011480525,0.027230019,0.999996960,-0.000415393,0.002443191,0.000124362,0.000000000,12.000000000,1778751880734678.000000000,1778751880730678.000000000,0.014105346,0.013163536,-0.002033857,1.000000000,0.003775056,0.003789218,0.002899202
1778751880.848649,-0.007127644,0.007884105,-0.000028046,0.000014694,0.000014692,0.003286821,1.000000000,1.019822836,-0.000037728,-2.500619888,0.011348004,0.011348099,0.027088126,0.999996722,-0.000468923,0.002502620,0.000130956,0.000000000,12.000000000,1778751880750678.000000000,1778751880746678.000000000,0.013658483,0.013272759,-0.001805307,1.000000000,0.003719582,0.003733150,0.002883260
1778751880.855852,-0.007022186,0.006498614,-0.000526403,0.000014717,0.000014715,0.003287398,1.000000000,1.020159841,0.000196201,-2.500675440,0.011410117,0.011410194,0.027113667,0.999996662,-0.000495565,0.002527438,0.000131960,0.000000000,12.000000000,1778751880758678.000000000,1778751880754678.000000000,0.013404799,0.013292020,-0.001652781,1.000000000,0.003745623,0.003759222,0.002889191
1778751880.867613,-0.006916218,0.006002328,-0.000081052,0.000014740,0.000014737,0.003287975,1.000000000,1.020489454,0.000427921,-2.500728369,0.011472804,0.011472864,0.027199041,0.999996603,-0.000521833,0.002550317,0.000134648,0.000000000,12.000000000,1778751880766678.000000000,1778751880762678.000000000,0.013179644,0.013357973,-0.001489106,1.000000000,0.003771775,0.003785374,0.002897423
1778751880.876395,-0.005199879,0.006424486,-0.000621331,0.000014763,0.000014760,0.003288552,1.000000000,1.020811677,0.000657263,-2.500779152,0.011536067,0.011536112,0.027284792,0.999996603,-0.000541297,0.002574927,0.000135059,0.000000000,12.000000000,1778751880774678.000000000,1778751880770678.000000000,0.012926829,0.013332274,-0.001386135,1.000000000,0.003798065,0.003811639,0.002905655
1778751880.888483,-0.005610232,0.005524216,0.000036910,0.000014715,0.000014712,0.003289395,1.000000000,1.021482706,0.001109091,-2.500870228,0.011402693,0.011402752,0.027142743,0.999996483,-0.000586528,0.002616155,0.000141705,0.000000000,12.000000000,1778751880790678.000000000,1778751880786678.000000000,0.012405880,0.013249358,-0.001167534,1.000000000,0.003742522,0.003755480,0.002889762
1778751880.896885,-0.006995863,0.005669229,0.000023745,0.000014738,0.000014735,0.003289971,1.000000000,1.021806598,0.001331014,-2.500912666,0.011465312,0.011465358,0.027228197,0.999996364,-0.000613326,0.002637576,0.000144295,0.000000000,12.000000000,1778751880798678.000000000,1778751880794678.000000000,0.012124109,0.013219674,-0.001062862,1.000000000,0.003768661,0.003781593,0.002897994
1778751880.907684,-0.007429489,0.004897241,0.000063931,0.000014761,0.000014758,0.003290547,1.000000000,1.022122741,0.001550376,-2.500952959,0.011528509,0.011528540,0.027314028,0.999996245,-0.000641908,0.002655948,0.000146964,0.000000000,12.000000000,1778751880806678.000000000,1778751880802678.000000000,0.011844305,0.013227096,-0.000950963,1.000000000,0.003794915,0.003807832,0.002906227
1778751880.915600,-0.006463018,0.006383163,-0.000010780,0.000014691,0.000014687,0.003290831,1.000000000,1.022432089,0.001773069,-2.500993013,0.011333432,0.011333491,0.027027065,0.999996245,-0.000666675,0.002680303,0.000149235,0.000000000,12.000000000,1778751880814678.000000000,1778751880810678.000000000,0.011551280,0.013218347,-0.000862108,1.000000000,0.003713508,0.003725800,0.002879799
1778751880.927807,-0.006764911,0.005493474,-0.000891420,0.000014737,0.000014733,0.003291985,1.000000000,1.023028731,0.002210713,-2.501066685,0.011457970,0.011458003,0.027197383,0.999996006,-0.000714795,0.002723611,0.000151475,0.000000000,12.000000000,1778751880830678.000000000,1778751880826678.000000000,0.011030586,0.013135324,-0.000639304,1.000000000,0.003765633,0.003777853,0.002896261
1778751880.936815,-0.005481864,0.005546294,-0.000836053,0.000014760,0.000014755,0.003292561,1.000000000,1.023316503,0.002425096,-2.501100779,0.011521101,0.011521122,0.027283106,0.999996066,-0.000735721,0.002744625,0.000150250,0.000000000,12.000000000,1778751880838678.000000000,1778751880834678.000000000,0.010775734,0.013016948,-0.000531054,1.000000000,0.003791871,0.003804067,0.002904494
1778751880.948014,-0.005265542,0.005834496,-0.000472174,0.000014783,0.000014778,0.003293138,1.000000000,1.023597240,0.002636516,-2.501132727,0.011584812,0.011584824,0.027369205,0.999995887,-0.000755823,0.002766826,0.000150396,0.000000000,12.000000000,1778751880846678.000000000,1778751880842678.000000000,0.010512647,0.012964544,-0.000405592,1.000000000,0.003818238,0.003830417,0.002912728
1778751880.956338,-0.004803773,0.004548394,-0.000300910,0.000014713,0.000014707,0.003293438,1.000000000,1.023872256,0.002858989,-2.501168728,0.011387127,0.011387160,0.027140340,0.999995887,-0.000774125,0.002783919,0.000151138,0.000000000,12.000000000,1778751880854678.000000000,1778751880850678.000000000,0.010237871,0.012966207,-0.000291120,1.000000000,0.003735561,0.003747174,0.002888419
1778751880.968235,-0.005891911,0.003411453,-0.000819154,0.000014759,0.000014753,0.003294592,1.000000000,1.024401188,0.003295798,-2.501200676,0.011512651,0.011512664,0.027251489,0.999995768,-0.000820883,0.002811254,0.000151051,0.000000000,12.000000000,1778751880870678.000000000,1778751880866678.000000000,0.009640804,0.012891304,-0.000150342,1.000000000,0.003787921,0.003799467,0.002902571
1778751880.977469,-0.005344746,0.003024122,-0.000601344,0.000014782,0.000014776,0.003295168,1.000000000,1.024655700,0.003510329,-2.501214743,0.011576281,0.011576286,0.027337473,0.999995649,-0.000841319,0.002822232,0.000150594,0.000000000,12.000000000,1778751880878678.000000000,1778751880874678.000000000,0.009366687,0.012878412,-0.000039254,1.000000000,0.003814269,0.003825794,0.002910804
1778751880.987899,-0.005441745,0.003420366,0.000250125,0.000014712,0.000014705,0.003295484,1.000000000,1.024903893,0.003726451,-2.501230478,0.011379002,0.011379023,0.027109249,0.999995649,-0.000862180,0.002834830,0.000153462,0.000000000,12.000000000,1778751880886678.000000000,1778751880882678.000000000,0.009050943,0.012851607,0.000061842,1.000000000,0.003731806,0.003742780,0.002886550
1778751880.996887,-0.005871749,0.003463984,-0.001194579,0.000014735,0.000014727,0.003296061,1.000000000,1.025145173,0.003940060,-2.501244783,0.011441398,0.011441411,0.027194556,0.999995530,-0.000884755,0.002847508,0.000150537,0.000000000,12.000000000,1778751880894678.000000000,1778751880890678.000000000,0.008702038,0.012845361,0.000139220,1.000000000,0.003757895,0.003768845,0.002894782
1778751881.007867,-0.005589158,0.004904964,0.000034713,0.000014781,0.000014773,0.003297216,1.000000000,1.025607705,0.004359328,-2.501255751,0.011567920,0.011567920,0.027305804,0.999995410,-0.000928572,0.002881935,0.000150195,0.000000000,12.000000000,1778751880910678.000000000,1778751880906678.000000000,0.008042503,0.012745215,0.000238701,1.000000000,0.003810411,0.003821307,0.002908901
1778751881.016235,-0.005503027,0.003763190,-0.000033218,0.000014711,0.000014703,0.003297546,1.000000000,1.025821209,0.004563585,-2.501256943,0.011371033,0.011371046,0.027078217,0.999995410,-0.000949787,0.002895901,0.000151686,0.000000000,12.000000000,1778751880918678.000000000,1778751880914678.000000000,0.007743848,0.012638311,0.000225087,1.000000000,0.003728140,0.003738512,0.002884700
1778751881.028438,-0.004054818,0.003006588,0.000090942,0.000014734,0.000014726,0.003298123,1.000000000,1.026028514,0.004764628,-2.501257420,0.011433355,0.011433360,0.027163412,0.999995291,-0.000965242,0.002906923,0.000153629,0.000000000,12.000000000,1778751880926678.000000000,1778751880922678.000000000,0.007413991,0.012503278,0.000303728,1.000000000,0.003754206,0.003764552,0.002892932
1778751881.035525,-0.004739492,0.003764576,-0.000263787,0.000014757,0.000014748,0.003298701,1.000000000,1.026229501,0.004962490,-2.501256704,0.011496251,0.011496250,0.027248984,0.999995291,-0.000983480,0.002921003,0.000154088,0.000000000,12.000000000,1778751880934678.000000000,1778751880930678.000000000,0.007055989,0.012361863,0.000378910,1.000000000,0.003780391,0.003790706,0.002901164
1778751881.048485,-0.004371459,0.003639419,-0.001391302,0.000014711,0.000014701,0.003299626,1.000000000,1.026608467,0.005343244,-2.501264572,0.011363219,0.011363224,0.027106782,0.999995172,-0.001018125,0.002945165,0.000149126,0.000000000,12.000000000,1778751880950678.000000000,1778751880946678.000000000,0.006314403,0.012126443,0.000497734,1.000000000,0.003724628,0.003734394,0.002885173
1778751881.055983,-0.004555161,0.002529101,-0.001122601,0.000014734,0.000014724,0.003300204,1.000000000,1.026786923,0.005526747,-2.501277685,0.011425467,0.011425466,0.027132327,0.999995172,-0.001035837,0.002954407,0.000145820,0.000000000,12.000000000,1778751880958678.000000000,1778751880954678.000000000,0.005936994,0.012082449,0.000594114,1.000000000,0.003750682,0.003760404,0.002891100
1778751881.069540,-0.004683818,0.002204633,-0.000420305,0.000014757,0.000014747,0.003300782,1.000000000,1.026959181,0.005707809,-2.501289368,0.011488289,0.011488283,0.027217787,0.999995053,-0.001054091,0.002962386,0.000145270,0.000000000,12.000000000,1778751880966678.000000000,1778751880962678.000000000,0.005598535,0.011997340,0.000645489,1.000000000,0.003776859,0.003786534,0.002899332
1778751881.075875,-0.005059337,0.001617474,-0.000927074,0.000014780,0.000014770,0.003301361,1.000000000,1.027125478,0.005886080,-2.501299858,0.011551688,0.011551679,0.027303623,0.999995053,-0.001073886,0.002968045,0.000142645,0.000000000,12.000000000,1778751880974678.000000000,1778751880970678.000000000,0.005230708,0.011837099,0.000681086,1.000000000,0.003803143,0.003812779,0.002907565
1778751881.090395,-0.003970688,0.001917888,-0.000584867,0.000014734,0.000014723,0.003302300,1.000000000,1.027422547,0.006204878,-2.501327753,0.011417734,0.011417730,0.027161263,0.999995053,-0.001105309,0.002978859,0.000139025,0.000000000,12.000000000,1778751880990678.000000000,1778751880986678.000000000,0.004466188,0.011618269,0.000809467,1.000000000,0.003747303,0.003756453,0.002891624
1778751881.096630,-0.004050855,0.001741833,-0.000679662,0.000014757,0.000014746,0.003302878,1.000000000,1.027562380,0.006360588,-2.501339674,0.011480485,0.011480477,0.027246801,0.999994934,-0.001121366,0.002985181,0.000136933,0.000000000,12.000000000,1778751880998678.000000000,1778751880994678.000000000,0.004071104,0.011458248,0.000880080,1.000000000,0.003773454,0.003782575,0.002899856
1778751881.108477,-0.003069221,0.000455682,0.000084427,0.000014780,0.000014769,0.003303456,1.000000000,1.027696252,0.006513879,-2.501350403,0.011543812,0.011543803,0.027332716,0.999994934,-0.001133518,0.002986392,0.000137845,0.000000000,12.000000000,1778751881006678.000000000,1778751881002678.000000000,0.003694569,0.011371685,0.000923058,1.000000000,0.003799730,0.003808812,0.002908089
1778751881.115775,-0.003198433,0.000300722,-0.000366692,0.000014711,0.000014700,0.003303833,1.000000000,1.027823329,0.006648468,-2.501359701,0.011348045,0.011348042,0.027045285,0.999994934,-0.001146220,0.002987010,0.000136910,0.000000000,12.000000000,1778751881014678.000000000,1778751881010678.000000000,0.003317919,0.011185245,0.001015614,1.000000000,0.003718043,0.003726660,0.002881610
1778751881.128113,-0.003838066,-0.000453525,-0.000848746,0.000014757,0.000014746,0.003304991,1.000000000,1.028060794,0.006910242,-2.501373529,0.011472835,0.011472828,0.027215768,0.999994934,-0.001179757,0.002984360,0.000132420,0.000000000,12.000000000,1778751881030678.000000000,1778751881026678.000000000,0.002601060,0.010858601,0.001179165,1.000000000,0.003770227,0.003778777,0.002898072
1778751881.135743,-0.002673028,-0.000077565,-0.000817089,0.000014780,0.000014769,0.003305570,1.000000000,1.028171301,0.007037689,-2.501378775,0.011536093,0.011536085,0.027301572,0.999994934,-0.001190698,0.002983563,0.000129169,0.000000000,12.000000000,1778751881038678.000000000,1778751881034678.000000000,0.002200082,0.010739474,0.001247179,1.000000000,0.003796492,0.003804993,0.002906305
1778751881.147913,-0.003098324,0.000619870,0.000053703,0.000014711,0.000014699,0.003305961,1.000000000,1.028271437,0.007156502,-2.501379013,0.011340681,0.011340676,0.027074112,0.999994814,-0.001203359,0.002985588,0.000129361,0.000000000,12.000000000,1778751881046678.000000000,1778751881042678.000000000,0.001818588,0.010588294,0.001295106,1.000000000,0.003714991,0.003723044,0.002882160
1778751881.155692,-0.003193645,-0.000024367,-0.000581231,0.000014734,0.000014723,0.003306540,1.000000000,1.028365850,0.007273103,-2.501378298,0.011402723,0.011402717,0.027159244,0.999994814,-0.001216525,0.002985136,0.000126873,0.000000000,12.000000000,1778751881054678.000000000,1778751881050678.000000000,0.001374169,0.010422911,0.001311774,1.000000000,0.003741014,0.003749028,0.002890391
1778751881.167967,-0.002973754,-0.000530329,-0.000511767,0.000014780,0.000014769,0.003307698,1.000000000,1.028537750,0.007499062,-2.501387835,0.011528529,0.011528522,0.027270485,0.999994814,-0.001240609,0.002982006,0.000118156,0.000000000,12.000000000,1778751881070678.000000000,1778751881066678.000000000,0.000567144,0.010043369,0.001410253,1.000000000,0.003793431,0.003801356,0.002904538
1778751881.177310,-0.002821942,-0.001574841,-0.001307131,0.000014711,0.000014699,0.003308103,1.000000000,1.028608322,0.007602950,-2.501391411,0.011333462,0.011333454,0.027043646,0.999994814,-0.001252379,0.002975437,0.000112654,0.000000000,12.000000000,1778751881078678.000000000,1778751881074678.000000000,0.000128915,0.009899296,0.001412818,1.000000000,0.003712089,0.003719613,0.002880443
1778751881.188816,-0.002118341,-0.000624093,-0.000773176,0.000014734,0.000014722,0.003308683,1.000000000,1.028673530,0.007704807,-2.501394272,0.011395440,0.011395433,0.027128670,0.999994814,-0.001261456,0.002972831,0.000109127,0.000000000,12.000000000,1778751881086678.000000000,1778751881082678.000000000,-0.000262144,0.009747230,0.001404724,1.000000000,0.003738089,0.003745566,0.002888674
1778751881.196573,-0.002103956,-0.002540749,-0.000284835,0.000014757,0.000014746,0.003309262,1.000000000,1.028733611,0.007804593,-2.501396418,0.011457991,0.011457983,0.027214069,0.999994814,-0.001270494,0.002962587,0.000107529,0.000000000,12.000000000,1778751881094678.000000000,1778751881090678.000000000,-0.000664052,0.009560109,0.001393253,1.000000000,0.003764221,0.003771632,0.002896905
1778751881.208030,-0.001209049,-0.001999329,0.000048334,0.000014803,0.000014792,0.003310421,1.000000000,1.028837800,0.007996869,-2.501394272,0.011584823,0.011584820,0.027325412,0.999994814,-0.001285043,0.002949774,0.000103353,0.000000000,12.000000000,1778751881110678.000000000,1778751881106678.000000000,-0.001463835,0.009134379,0.001469834,1.000000000,0.003816817,0.003824134,0.002911020
1778751881.216887,-0.001811145,-0.001969596,-0.000172822,0.000014733,0.000014721,0.003310842,1.000000000,1.028881907,0.008080757,-2.501383781,0.011387149,0.011387142,0.027097411,0.999994934,-0.001292974,0.002941888,0.000102111,0.000000000,12.000000000,1778751881118678.000000000,1778751881114678.000000000,-0.001845972,0.008914771,0.001432561,1.000000000,0.003734209,0.003741146,0.002886767
1778751881.228795,-0.000588815,-0.001936882,-0.000307863,0.000014756,0.000014744,0.003311421,1.000000000,1.028920889,0.008162450,-2.501372814,0.011449619,0.011449613,0.027182696,0.999994934,-0.001296171,0.002934240,0.000100128,0.000000000,12.000000000,1778751881126678.000000000,1778751881122678.000000000,-0.002264601,0.008721912,0.001479347,1.000000000,0.003760320,0.003767211,0.002894999
1778751881.235636,-0.000632464,-0.003343313,-0.001010090,0.000014779,0.000014768,0.003312000,1.000000000,1.028954506,0.008241767,-2.501360893,0.011512664,0.011512660,0.027268358,0.999994934,-0.001299568,0.002920985,0.000095322,0.000000000,12.000000000,1778751881134678.000000000,1778751881130678.000000000,-0.002674756,0.008476826,0.001506053,1.000000000,0.003786543,0.003793373,0.002903231
1778751881.247840,-0.000807213,-0.002682053,-0.000403347,0.000014732,0.000014720,0.003313014,1.000000000,1.028996110,0.008394573,-2.501325130,0.011379017,0.011379011,0.027125837,0.999994934,-0.001308495,0.002895342,0.000085446,0.000000000,12.000000000,1778751881150678.000000000,1778751881146678.000000000,-0.003492024,0.008055525,0.001550526,1.000000000,0.003730491,0.003736917,0.002887189
1778751881.256272,-0.000754967,-0.002591214,0.000170872,0.000014754,0.000014743,0.003313595,1.000000000,1.029004216,0.008467998,-2.501296282,0.011441411,0.011441405,0.027151383,0.999995053,-0.001312428,0.002885356,0.000085327,0.000000000,12.000000000,1778751881158678.000000000,1778751881154678.000000000,-0.003901747,0.007824146,0.001551068,1.000000000,0.003756589,0.003762965,0.002893111
1778751881.268073,-0.000499190,-0.003452499,-0.000714048,0.000014777,0.000014766,0.003314176,1.000000000,1.029007316,0.008538852,-2.501267433,0.011504377,0.011504374,0.027236931,0.999995053,-0.001315357,0.002871936,0.000081662,0.000000000,12.000000000,1778751881166678.000000000,1778751881162678.000000000,-0.004345403,0.007575098,0.001589833,1.000000000,0.003782791,0.003789123,0.002901344
1778751881.276232,-0.000687325,-0.002835921,-0.000792547,0.000014800,0.000014790,0.003314757,1.000000000,1.029005647,0.008607445,-2.501238346,0.011567923,0.011567924,0.027322855,0.999995053,-0.001319048,0.002860998,0.000077674,0.000000000,12.000000000,1778751881174678.000000000,1778751881170678.000000000,-0.004740994,0.007413991,0.001608441,1.000000000,0.003809105,0.003815400,0.002909577
1778751881.287770,0.000021089,-0.003403624,-0.001056602,0.000014752,0.000014742,0.003315783,1.000000000,1.028973103,0.008747938,-2.501154184,0.011433362,0.011433359,0.027180176,0.999995172,-0.001321671,0.002836382,0.000068799,0.000000000,12.000000000,1778751881190678.000000000,1778751881186678.000000000,-0.005650728,0.007062954,0.001658300,1.000000000,0.003752993,0.003758903,0.002893586
1778751881.296742,0.000281125,-0.003600145,-0.001488204,0.000014775,0.000014765,0.003316364,1.000000000,1.028949857,0.008814649,-2.501112461,0.011496252,0.011496253,0.027265800,0.999995172,-0.001321475,0.002822584,0.000062086,0.000000000,12.000000000,1778751881198678.000000000,1778751881194678.000000000,-0.006003750,0.006834060,0.001674119,1.000000000,0.003779192,0.003785059,0.002901818
1778751881.307718,0.000053311,-0.004201117,-0.001001767,0.000014797,0.000014788,0.003316946,1.000000000,1.028922200,0.008878961,-2.501071215,0.011559722,0.011559727,0.027351802,0.999995291,-0.001322183,0.002806398,0.000057331,0.000000000,12.000000000,1778751881206678.000000000,1778751881202678.000000000,-0.006441988,0.006625279,0.001653762,1.000000000,0.003805518,0.003811325,0.002910052
1778751881.316501,0.000423996,-0.004793626,-0.000329512,0.000014727,0.000014718,0.003317405,1.000000000,1.028893232,0.008942615,-2.501027584,0.011363227,0.011363222,0.027063891,0.999995291,-0.001321396,0.002787855,0.000055276,0.000000000,12.000000000,1778751881214678.000000000,1778751881210678.000000000,-0.006883318,0.006427817,0.001727731,1.000000000,0.003723518,0.003729006,0.002883519
1778751881.328068,0.000015035,-0.005107671,-0.000948201,0.000014772,0.000014764,0.003318568,1.000000000,1.028821111,0.009063247,-2.500940323,0.011488289,0.011488291,0.027234539,0.999995410,-0.001321268,0.002748656,0.000045539,0.000000000,12.000000000,1778751881230678.000000000,1778751881226678.000000000,-0.007664156,0.006045801,0.001757650,1.000000000,0.003775781,0.003781171,0.002899982
1778751881.335938,0.000984056,-0.005869082,-0.000669676,0.000014794,0.000014787,0.003319151,1.000000000,1.028778434,0.009120164,-2.500897408,0.011551684,0.011551692,0.027320428,0.999995470,-0.001318232,0.002725879,0.000042156,0.000000000,12.000000000,1778751881238678.000000000,1778751881234678.000000000,-0.008101236,0.005820293,0.001735610,1.000000000,0.003802099,0.003807448,0.002908215
1778751881.348377,0.000961089,-0.004954184,-0.000576011,0.000014724,0.000014717,0.003319622,1.000000000,1.028733611,0.009185292,-2.500838518,0.011355560,0.011355560,0.027092574,0.999995530,-0.001315276,0.002706764,0.000039161,0.000000000,12.000000000,1778751881246678.000000000,1778751881242678.000000000,-0.008542120,0.005666373,0.001734759,1.000000000,0.003720304,0.003725363,0.002884022
1778751881.356544,-0.000015039,-0.005463094,-0.000564250,0.000014746,0.000014739,0.003320203,1.000000000,1.028684020,0.009248005,-2.500780344,0.011417734,0.011417737,0.027177788,0.999995589,-0.001316117,0.002685705,0.000036362,0.000000000,12.000000000,1778751881254678.000000000,1778751881250678.000000000,-0.008950698,0.005424577,0.001750687,1.000000000,0.003746350,0.003751360,0.002892253
1778751881.368090,0.002313600,-0.006611311,-0.000998934,0.000014791,0.000014785,0.003321367,1.000000000,1.028571606,0.009365919,-2.500606775,0.011543805,0.011543817,0.027289113,0.999995708,-0.001303499,0.002639410,0.000027502,0.000000000,12.000000000,1778751881270678.000000000,1778751881266678.000000000,-0.009662936,0.005024258,0.001788480,1.000000000,0.003798837,0.003803781,0.002906397
1778751881.376005,0.001751098,-0.006379135,-0.001601396,0.000014721,0.000014715,0.003321849,1.000000000,1.028517604,0.009430495,-2.500499249,0.011348045,0.011348047,0.027061885,0.999995828,-0.001297250,0.002614684,0.000020601,0.000000000,12.000000000,1778751881278678.000000000,1778751881274678.000000000,-0.010075098,0.004848490,0.001828689,1.000000000,0.003717209,0.003721880,0.002882255
1778751881.389914,0.001810437,-0.005945909,-0.000251310,0.000014743,0.000014737,0.003322432,1.000000000,1.028459072,0.009492559,-2.500393391,0.011410152,0.011410157,0.027146991,0.999995887,-0.001290648,0.002591664,0.000019201,0.000000000,12.000000000,1778751881286678.000000000,1778751881282678.000000000,-0.010469206,0.004621193,0.001850057,1.000000000,0.003743251,0.003747882,0.002890486
1778751881.395912,0.001544424,-0.005608342,-0.000171997,0.000014765,0.000014760,0.003323016,1.000000000,1.028395653,0.009551879,-2.500289679,0.011472830,0.011472840,0.027232472,0.999995887,-0.001285092,0.002569991,0.000018146,0.000000000,12.000000000,1778751881294678.000000000,1778751881290678.000000000,-0.010870876,0.004410773,0.001855205,1.000000000,0.003769417,0.003774004,0.002898718
1778751881.408518,0.001167073,-0.006544545,0.000292209,0.000014717,0.000014713,0.003324089,1.000000000,1.028278708,0.009678474,-2.500086069,0.011340677,0.011340682,0.027031252,0.999996066,-0.001274860,0.002520998,0.000015645,0.000000000,12.000000000,1778751881310678.000000000,1778751881306678.000000000,-0.011605168,0.003988500,0.001870056,1.000000000,0.003714254,0.003718561,0.002880505
1778751881.416151,0.002764540,-0.006829036,0.000063304,0.000014739,0.000014735,0.003324672,1.000000000,1.028224945,0.009745835,-2.499986172,0.011402717,0.011402727,0.027116250,0.999996066,-0.001264179,0.002494236,0.000015776,0.000000000,12.000000000,1778751881318678.000000000,1778751881314678.000000000,-0.011950997,0.003865322,0.001824545,1.000000000,0.003740283,0.003744547,0.002888736
1778751881.428477,0.002101124,-0.006669955,-0.000002675,0.000014761,0.000014758,0.003325256,1.000000000,1.028166533,0.009811046,-2.499888659,0.011465329,0.011465345,0.027201621,0.999996185,-0.001256134,0.002468100,0.000015677,0.000000000,12.000000000,1778751881326678.000000000,1778751881322678.000000000,-0.012298015,0.003740413,0.001755100,1.000000000,0.003766439,0.003770668,0.002896967
1778751881.435752,0.001534658,-0.005971202,-0.000967520,0.000014783,0.000014781,0.003325838,1.000000000,1.028103828,0.009874053,-2.499793530,0.011528516,0.011528538,0.027287368,0.999996305,-0.001250345,0.002444744,0.000011748,0.000000000,12.000000000,1778751881334678.000000000,1778751881330678.000000000,-0.012617782,0.003587408,0.001670503,1.000000000,0.003792712,0.003796888,0.002905200
1778751881.449061,0.002179760,-0.007599645,-0.000210289,0.000014735,0.000014733,0.003326921,1.000000000,1.027989864,0.010025085,-2.499603748,0.011395431,0.011395445,0.027145272,0.999996424,-0.001235423,0.002387817,0.000010906,0.000000000,12.000000000,1778751881350678.000000000,1778751881346678.000000000,-0.013260535,0.003211961,0.001565823,1.000000000,0.003737454,0.003741381,0.002889315
1778751881.455676,0.001931975,-0.008372850,-0.000753735,0.000014757,0.000014756,0.003327504,1.000000000,1.027926087,0.010096133,-2.499500751,0.011457979,0.011457997,0.027170826,0.999996543,-0.001227798,0.002354747,0.000008094,0.000000000,12.000000000,1778751881358678.000000000,1778751881354678.000000000,-0.013557255,0.003055689,0.001564565,1.000000000,0.003763607,0.003767494,0.002895233
1778751881.468278,0.002673451,-0.007789879,-0.000755082,0.000014779,0.000014778,0.003328088,1.000000000,1.027858377,0.010164510,-2.499399900,0.011521102,0.011521127,0.027256465,0.999996543,-0.001217189,0.002323992,0.000005293,0.000000000,12.000000000,1778751881366678.000000000,1778751881362678.000000000,-0.013783491,0.002863599,0.001528286,1.000000000,0.003789858,0.003793706,0.002903465
1778751881.477783,0.003010621,-0.007056024,-0.000131264,0.000014801,0.000014801,0.003328673,1.000000000,1.027786970,0.010230075,-2.499301434,0.011584805,0.011584837,0.027342482,0.999996662,-0.001205206,0.002296159,0.000005006,0.000000000,12.000000000,1778751881374678.000000000,1778751881370678.000000000,-0.014042266,0.002667994,0.001415127,1.000000000,0.003816240,0.003820054,0.002911699
1778751881.488033,0.001224753,-0.007700513,-0.000053638,0.000014751,0.000014752,0.003329765,1.000000000,1.027679563,0.010367763,-2.499098301,0.011449603,0.011449628,0.027199483,0.999996781,-0.001197300,0.002236055,0.000003937,0.000000000,12.000000000,1778751881390678.000000000,1778751881386678.000000000,-0.014631769,0.002371468,0.001290201,1.000000000,0.003759816,0.003763390,0.002895656
1778751881.495747,0.002293629,-0.007626669,0.000351473,0.000014773,0.000014774,0.003330349,1.000000000,1.027618885,0.010432766,-2.499000788,0.011512646,0.011512676,0.027285198,0.999996901,-0.001188061,0.002205720,0.000005709,0.000000000,12.000000000,1778751881398678.000000000,1778751881394678.000000000,-0.014960202,0.002182265,0.001191890,1.000000000,0.003786070,0.003789606,0.002903889
1778751881.508436,0.002198659,-0.005718064,-0.000012031,0.000014795,0.000014797,0.003330933,1.000000000,1.027553439,0.010494767,-2.498905897,0.011576269,0.011576305,0.027371289,0.999997020,-0.001179186,0.002183000,0.000006043,0.000000000,12.000000000,1778751881406678.000000000,1778751881402678.000000000,-0.015276669,0.001959334,0.001097414,1.000000000,0.003812439,0.003815944,0.002912123
1778751881.515851,0.002396124,-0.004800308,-0.000558391,0.000014723,0.000014726,0.003331448,1.000000000,1.027491331,0.010567035,-2.498832703,0.011379004,0.011379025,0.027082885,0.999997020,-0.001169510,0.002163926,0.000004206,0.000000000,12.000000000,1778751881414678.000000000,1778751881410678.000000000,-0.015584378,0.001796165,0.000988276,1.000000000,0.003730084,0.003733399,0.002885533
1778751881.528718,0.002913851,-0.006244221,-0.000458761,0.000014767,0.000014770,0.003332618,1.000000000,1.027353644,0.010703694,-2.498692513,0.011504359,0.011504392,0.027253712,0.999997139,-0.001145818,0.002115470,0.000000281,0.000000000,12.000000000,1778751881430678.000000000,1778751881426678.000000000,-0.016119091,0.001556806,0.000832839,1.000000000,0.003782431,0.003785699,0.002901998
